"","Fecha","CVEGEO","MUNICIPIO","ACUMULADOS","NUEVOS","diasemana","CASOS SEMANALES"
"3228",2021-01-27,"26033","Huatabampo",1076,15,"miércoles",84
"3229",2021-01-27,"26034","Huépac",4,0,"miércoles",0
"3230",2021-01-27,"26035","Imuris",84,1,"miércoles",1
"3231",2021-01-27,"26021","La Colorada",2,1,"miércoles",1
"3232",2021-01-27,"26036","Magdalena",513,1,"miércoles",3
"3233",2021-01-27,"26037","Mazatán",0,0,"miércoles",0
"3234",2021-01-27,"26038","Moctezuma",60,1,"miércoles",3
"3235",2021-01-27,"26039","Naco",33,0,"miércoles",0
"3236",2021-01-27,"26040","Nácori Chico",24,0,"miércoles",0
"3237",2021-01-27,"26041","Nacozari de García",300,0,"miércoles",6
"3238",2021-01-27,"26042","Navojoa",2557,5,"miércoles",157
"3239",2021-01-27,"26043","Nogales",4082,22,"miércoles",107
"3240",2021-01-27,"26044","Ónavas",6,0,"miércoles",0
"3241",2021-01-27,"26045","Opodepe",3,0,"miércoles",1
"3242",2021-01-27,"26046","Oquitoa",2,0,"miércoles",0
"3243",2021-01-27,"26047","Pitiquito",178,0,"miércoles",4
"3244",2021-01-27,"26048","Puerto Peñasco",430,1,"miércoles",11
"3245",2021-01-27,"26049","Quiriego",13,0,"miércoles",0
"3246",2021-01-27,"26050","Rayón",10,0,"miércoles",2
"3247",2021-01-27,"26051","Rosario",58,0,"miércoles",0
"3248",2021-01-27,"26052","Sahuaripa",116,5,"miércoles",13
"3249",2021-01-27,"26053","San Felipe de Jesús",5,0,"miércoles",0
"3250",2021-01-27,"26072","San Ignacio Río Muerto",132,0,"miércoles",14
"3251",2021-01-27,"26054","San Javier",4,1,"miércoles",1
"3252",2021-01-27,"26055","San Luis Río Colorado",2750,16,"miércoles",100
"3253",2021-01-27,"26056","San Miguel de Horcasitas",18,0,"miércoles",0
"3254",2021-01-27,"26057","San Pedro de la Cueva",9,0,"miércoles",0
"3255",2021-01-27,"26058","Santa Ana",327,0,"miércoles",2
"3256",2021-01-27,"26059","Santa Cruz",4,0,"miércoles",0
"3257",2021-01-27,"26060","Sáric",25,0,"miércoles",0
"3258",2021-01-27,"26061","Soyopa",1,0,"miércoles",0
"3259",2021-01-27,"26062","Suaqui Grande",1,0,"miércoles",0
"3260",2021-01-27,"26063","Tepache",9,0,"miércoles",1
"3261",2021-01-27,"26064","Trincheras",14,0,"miércoles",0
"3262",2021-01-27,"26065","Tubutama",5,0,"miércoles",0
"3263",2021-01-27,"26066","Ures",86,2,"miércoles",6
"3264",2021-01-27,"26067","Villa Hidalgo",13,0,"miércoles",1
"3265",2021-01-27,"26068","Villa Pesqueira",6,0,"miércoles",1
"3266",2021-01-27,"26069","Yécora",34,5,"miércoles",5
"3267",2021-02-03,"26001","Aconchi",30,0,"miércoles",0
"3268",2021-02-03,"26002","Agua Prieta",1120,0,"miércoles",6
"3269",2021-02-03,"26003","Álamos",193,1,"miércoles",13
"3270",2021-02-03,"26004","Altar",70,0,"miércoles",3
"3271",2021-02-03,"26005","Arivechi",14,0,"miércoles",0
"3272",2021-02-03,"26006","Arizpe",31,0,"miércoles",2
"3273",2021-02-03,"26008","Bacadéhuachi",5,0,"miércoles",0
"3274",2021-02-03,"26009","Bacanora",4,0,"miércoles",0
"3275",2021-02-03,"26010","Bacerac",6,0,"miércoles",0
"3276",2021-02-03,"26011","Bacoachi",47,0,"miércoles",0
"3277",2021-02-03,"26012","Bácum",249,0,"miércoles",13
"3278",2021-02-03,"26013","Banámichi",14,0,"miércoles",0
"3279",2021-02-03,"26014","Baviácora",123,0,"miércoles",0
"3280",2021-02-03,"26015","Bavispe",7,0,"miércoles",0
"3281",2021-02-03,"26071","Benito Juárez",161,0,"miércoles",6
"3282",2021-02-03,"26016","Benjamín Hill",37,0,"miércoles",0
"3283",2021-02-03,"26017","Caborca",2516,2,"miércoles",78
"3284",2021-02-03,"26018","Cajeme",8267,2,"miércoles",341
"3285",2021-02-03,"26019","Cananea",1820,2,"miércoles",22
"3286",2021-02-03,"26020","Carbó",12,0,"miércoles",1
"3287",2021-02-03,"26022","Cucurpe",11,0,"miércoles",0
"3288",2021-02-03,"26023","Cumpas",68,0,"miércoles",1
"3289",2021-02-03,"26024","Divisaderos",5,0,"miércoles",0
"3290",2021-02-03,"26025","Empalme",977,0,"miércoles",55
"3291",2021-02-03,"26026","Etchojoa",626,1,"miércoles",13
"3292",2021-02-03,"26027","Fronteras",43,0,"miércoles",1
"3293",2021-02-03,"26070","General Plutarco Elías Calles",184,0,"miércoles",4
"3294",2021-02-03,"26028","Granados",15,0,"miércoles",0
"3295",2021-02-03,"26029","Guaymas",2516,0,"miércoles",62
"3296",2021-02-03,"26030","Hermosillo",29888,110,"miércoles",1287
"3297",2021-02-03,"26031","Huachinera",6,0,"miércoles",0
"3298",2021-02-03,"26032","Huásabas",6,0,"miércoles",0
"3299",2021-02-03,"26033","Huatabampo",1140,0,"miércoles",64
"3300",2021-02-03,"26034","Huépac",4,0,"miércoles",0
"3301",2021-02-03,"26035","Imuris",90,0,"miércoles",6
"3302",2021-02-03,"26021","La Colorada",2,0,"miércoles",0
"3303",2021-02-03,"26036","Magdalena",523,0,"miércoles",10
"3304",2021-02-03,"26037","Mazatán",0,0,"miércoles",0
"3305",2021-02-03,"26038","Moctezuma",63,0,"miércoles",3
"3306",2021-02-03,"26039","Naco",33,0,"miércoles",0
"3307",2021-02-03,"26040","Nácori Chico",25,0,"miércoles",1
"3308",2021-02-03,"26041","Nacozari de García",308,0,"miércoles",8
"3309",2021-02-03,"26042","Navojoa",2620,0,"miércoles",63
"3310",2021-02-03,"26043","Nogales",4191,6,"miércoles",109
"3311",2021-02-03,"26044","Ónavas",6,0,"miércoles",0
"3312",2021-02-03,"26045","Opodepe",3,0,"miércoles",0
"3313",2021-02-03,"26046","Oquitoa",3,0,"miércoles",1
"3314",2021-02-03,"26047","Pitiquito",185,0,"miércoles",7
"3315",2021-02-03,"26048","Puerto Peñasco",438,0,"miércoles",8
"3316",2021-02-03,"26049","Quiriego",13,0,"miércoles",0
"3317",2021-02-03,"26050","Rayón",10,0,"miércoles",0
"3318",2021-02-03,"26051","Rosario",59,0,"miércoles",1
"3319",2021-02-03,"26052","Sahuaripa",116,0,"miércoles",0
"3320",2021-02-03,"26053","San Felipe de Jesús",5,0,"miércoles",0
"3321",2021-02-03,"26072","San Ignacio Río Muerto",137,3,"miércoles",5
"3322",2021-02-03,"26054","San Javier",4,0,"miércoles",0
"3323",2021-02-03,"26055","San Luis Río Colorado",2821,0,"miércoles",71
"3324",2021-02-03,"26056","San Miguel de Horcasitas",18,0,"miércoles",0
"3325",2021-02-03,"26057","San Pedro de la Cueva",12,0,"miércoles",3
"3326",2021-02-03,"26058","Santa Ana",340,0,"miércoles",13
"3327",2021-02-03,"26059","Santa Cruz",4,0,"miércoles",0
"3328",2021-02-03,"26060","Sáric",25,0,"miércoles",0
"3329",2021-02-03,"26061","Soyopa",1,0,"miércoles",0
"3330",2021-02-03,"26062","Suaqui Grande",1,0,"miércoles",0
"3331",2021-02-03,"26063","Tepache",10,0,"miércoles",1
"3332",2021-02-03,"26064","Trincheras",14,0,"miércoles",0
"3333",2021-02-03,"26065","Tubutama",5,0,"miércoles",0
"3334",2021-02-03,"26066","Ures",88,0,"miércoles",2
"3335",2021-02-03,"26067","Villa Hidalgo",15,0,"miércoles",2
"3336",2021-02-03,"26068","Villa Pesqueira",6,0,"miércoles",0
"3337",2021-02-03,"26069","Yécora",37,0,"miércoles",3
"3338",2021-02-10,"26001","Aconchi",30,0,"miércoles",0
"3339",2021-02-10,"26002","Agua Prieta",1123,1,"miércoles",3
"3340",2021-02-10,"26003","Álamos",197,0,"miércoles",4
"3341",2021-02-10,"26004","Altar",70,0,"miércoles",0
"3342",2021-02-10,"26005","Arivechi",20,0,"miércoles",6
"3343",2021-02-10,"26006","Arizpe",32,0,"miércoles",1
"3344",2021-02-10,"26008","Bacadéhuachi",5,0,"miércoles",0
"3345",2021-02-10,"26009","Bacanora",4,0,"miércoles",0
"3346",2021-02-10,"26010","Bacerac",8,0,"miércoles",2
"3347",2021-02-10,"26011","Bacoachi",48,0,"miércoles",1
"3348",2021-02-10,"26012","Bácum",256,0,"miércoles",7
"3349",2021-02-10,"26013","Banámichi",14,0,"miércoles",0
"3350",2021-02-10,"26014","Baviácora",127,0,"miércoles",4
"3351",2021-02-10,"26015","Bavispe",7,0,"miércoles",0
"3352",2021-02-10,"26071","Benito Juárez",162,0,"miércoles",1
"3353",2021-02-10,"26016","Benjamín Hill",37,0,"miércoles",0
"3354",2021-02-10,"26017","Caborca",2576,14,"miércoles",60
"3355",2021-02-10,"26018","Cajeme",8609,30,"miércoles",342
"3356",2021-02-10,"26019","Cananea",1835,1,"miércoles",15
"3357",2021-02-10,"26020","Carbó",12,0,"miércoles",0
"3358",2021-02-10,"26022","Cucurpe",11,0,"miércoles",0
"3359",2021-02-10,"26023","Cumpas",69,0,"miércoles",1
"3360",2021-02-10,"26024","Divisaderos",5,0,"miércoles",0
"3361",2021-02-10,"26025","Empalme",1024,10,"miércoles",47
"3362",2021-02-10,"26026","Etchojoa",637,0,"miércoles",11
"3363",2021-02-10,"26027","Fronteras",43,0,"miércoles",0
"3364",2021-02-10,"26070","General Plutarco Elías Calles",185,0,"miércoles",1
"3365",2021-02-10,"26028","Granados",15,0,"miércoles",0
"3366",2021-02-10,"26029","Guaymas",2772,32,"miércoles",256
"3367",2021-02-10,"26030","Hermosillo",30474,46,"miércoles",586
"3368",2021-02-10,"26031","Huachinera",6,0,"miércoles",0
"3369",2021-02-10,"26032","Huásabas",6,0,"miércoles",0
"3370",2021-02-10,"26033","Huatabampo",1189,1,"miércoles",49
"3371",2021-02-10,"26034","Huépac",4,0,"miércoles",0
"3372",2021-02-10,"26035","Imuris",91,0,"miércoles",1
"3373",2021-02-10,"26021","La Colorada",2,0,"miércoles",0
"3374",2021-02-10,"26036","Magdalena",525,0,"miércoles",2
"3375",2021-02-10,"26037","Mazatán",0,0,"miércoles",0
"3376",2021-02-10,"26038","Moctezuma",63,0,"miércoles",0
"3377",2021-02-10,"26039","Naco",33,0,"miércoles",0
"3378",2021-02-10,"26040","Nácori Chico",25,0,"miércoles",0
"3379",2021-02-10,"26041","Nacozari de García",312,0,"miércoles",4
"3380",2021-02-10,"26042","Navojoa",2758,10,"miércoles",138
"3381",2021-02-10,"26043","Nogales",4241,7,"miércoles",50
"3382",2021-02-10,"26044","Ónavas",6,0,"miércoles",0
"3383",2021-02-10,"26045","Opodepe",3,0,"miércoles",0
"3384",2021-02-10,"26046","Oquitoa",3,0,"miércoles",0
"3385",2021-02-10,"26047","Pitiquito",185,0,"miércoles",0
"3386",2021-02-10,"26048","Puerto Peñasco",450,3,"miércoles",12
"3387",2021-02-10,"26049","Quiriego",13,0,"miércoles",0
"3388",2021-02-10,"26050","Rayón",10,0,"miércoles",0
"3389",2021-02-10,"26051","Rosario",59,0,"miércoles",0
"3390",2021-02-10,"26052","Sahuaripa",128,2,"miércoles",12
"3391",2021-02-10,"26053","San Felipe de Jesús",5,0,"miércoles",0
"3392",2021-02-10,"26072","San Ignacio Río Muerto",143,0,"miércoles",6
"3393",2021-02-10,"26054","San Javier",6,0,"miércoles",2
"3394",2021-02-10,"26055","San Luis Río Colorado",2885,15,"miércoles",64
"3395",2021-02-10,"26056","San Miguel de Horcasitas",18,0,"miércoles",0
"3396",2021-02-10,"26057","San Pedro de la Cueva",12,0,"miércoles",0
"3397",2021-02-10,"26058","Santa Ana",341,0,"miércoles",1
"3398",2021-02-10,"26059","Santa Cruz",4,0,"miércoles",0
"3399",2021-02-10,"26060","Sáric",26,0,"miércoles",1
"3400",2021-02-10,"26061","Soyopa",1,0,"miércoles",0
"3401",2021-02-10,"26062","Suaqui Grande",1,0,"miércoles",0
"3402",2021-02-10,"26063","Tepache",10,0,"miércoles",0
"3403",2021-02-10,"26064","Trincheras",14,0,"miércoles",0
"3404",2021-02-10,"26065","Tubutama",6,1,"miércoles",1
"3405",2021-02-10,"26066","Ures",88,0,"miércoles",0
"3406",2021-02-10,"26067","Villa Hidalgo",15,0,"miércoles",0
"3407",2021-02-10,"26068","Villa Pesqueira",6,0,"miércoles",0
"3408",2021-02-10,"26069","Yécora",37,0,"miércoles",0
"3409",2021-02-17,"26001","Aconchi",30,0,"miércoles",0
"3410",2021-02-17,"26002","Agua Prieta",1125,0,"miércoles",2
"3411",2021-02-17,"26003","Álamos",201,0,"miércoles",4
"3412",2021-02-17,"26004","Altar",70,0,"miércoles",0
"3413",2021-02-17,"26005","Arivechi",20,0,"miércoles",0
"3414",2021-02-17,"26006","Arizpe",32,0,"miércoles",0
"3415",2021-02-17,"26008","Bacadéhuachi",5,0,"miércoles",0
"3416",2021-02-17,"26009","Bacanora",4,0,"miércoles",0
"3417",2021-02-17,"26010","Bacerac",8,0,"miércoles",0
"3418",2021-02-17,"26011","Bacoachi",48,0,"miércoles",0
"3419",2021-02-17,"26012","Bácum",267,0,"miércoles",11
"3420",2021-02-17,"26013","Banámichi",14,0,"miércoles",0
"3421",2021-02-17,"26014","Baviácora",131,0,"miércoles",4
"3422",2021-02-17,"26015","Bavispe",7,0,"miércoles",0
"3423",2021-02-17,"26071","Benito Juárez",165,1,"miércoles",3
"3424",2021-02-17,"26016","Benjamín Hill",37,0,"miércoles",0
"3425",2021-02-17,"26017","Caborca",2609,1,"miércoles",33
"3426",2021-02-17,"26018","Cajeme",8882,13,"miércoles",273
"3427",2021-02-17,"26019","Cananea",1842,1,"miércoles",7
"3428",2021-02-17,"26020","Carbó",13,0,"miércoles",1
"3429",2021-02-17,"26022","Cucurpe",11,0,"miércoles",0
"3430",2021-02-17,"26023","Cumpas",69,0,"miércoles",0
"3431",2021-02-17,"26024","Divisaderos",5,0,"miércoles",0
"3432",2021-02-17,"26025","Empalme",1069,10,"miércoles",45
"3433",2021-02-17,"26026","Etchojoa",651,1,"miércoles",14
"3434",2021-02-17,"26027","Fronteras",43,0,"miércoles",0
"3435",2021-02-17,"26070","General Plutarco Elías Calles",186,1,"miércoles",1
"3436",2021-02-17,"26028","Granados",15,0,"miércoles",0
"3437",2021-02-17,"26029","Guaymas",2865,6,"miércoles",93
"3438",2021-02-17,"26030","Hermosillo",30997,55,"miércoles",523
"3439",2021-02-17,"26031","Huachinera",7,0,"miércoles",1
"3440",2021-02-17,"26032","Huásabas",7,0,"miércoles",1
"3441",2021-02-17,"26033","Huatabampo",1235,9,"miércoles",46
"3442",2021-02-17,"26034","Huépac",4,0,"miércoles",0
"3443",2021-02-17,"26035","Imuris",93,1,"miércoles",2
"3444",2021-02-17,"26021","La Colorada",2,0,"miércoles",0
"3445",2021-02-17,"26036","Magdalena",530,1,"miércoles",5
"3446",2021-02-17,"26037","Mazatán",1,0,"miércoles",1
"3447",2021-02-17,"26038","Moctezuma",63,0,"miércoles",0
"3448",2021-02-17,"26039","Naco",33,0,"miércoles",0
"3449",2021-02-17,"26040","Nácori Chico",25,0,"miércoles",0
"3450",2021-02-17,"26041","Nacozari de García",313,0,"miércoles",1
"3451",2021-02-17,"26042","Navojoa",2788,3,"miércoles",30
"3452",2021-02-17,"26043","Nogales",4267,4,"miércoles",26
"3453",2021-02-17,"26044","Ónavas",6,0,"miércoles",0
"3454",2021-02-17,"26045","Opodepe",3,0,"miércoles",0
"3455",2021-02-17,"26046","Oquitoa",3,0,"miércoles",0
"3456",2021-02-17,"26047","Pitiquito",187,0,"miércoles",2
"3457",2021-02-17,"26048","Puerto Peñasco",459,2,"miércoles",9
"3458",2021-02-17,"26049","Quiriego",13,0,"miércoles",0
"3459",2021-02-17,"26050","Rayón",10,0,"miércoles",0
"3460",2021-02-17,"26051","Rosario",61,0,"miércoles",2
"3461",2021-02-17,"26052","Sahuaripa",128,0,"miércoles",0
"3462",2021-02-17,"26053","San Felipe de Jesús",5,0,"miércoles",0
"3463",2021-02-17,"26072","San Ignacio Río Muerto",149,0,"miércoles",6
"3464",2021-02-17,"26054","San Javier",6,0,"miércoles",0
"3465",2021-02-17,"26055","San Luis Río Colorado",2933,16,"miércoles",48
"3466",2021-02-17,"26056","San Miguel de Horcasitas",18,0,"miércoles",0
"3467",2021-02-17,"26057","San Pedro de la Cueva",13,0,"miércoles",1
"3468",2021-02-17,"26058","Santa Ana",342,0,"miércoles",1
"3469",2021-02-17,"26059","Santa Cruz",4,0,"miércoles",0
"3470",2021-02-17,"26060","Sáric",26,0,"miércoles",0
"3471",2021-02-17,"26061","Soyopa",1,0,"miércoles",0
"3472",2021-02-17,"26062","Suaqui Grande",1,0,"miércoles",0
"3473",2021-02-17,"26063","Tepache",10,0,"miércoles",0
"3474",2021-02-17,"26064","Trincheras",14,0,"miércoles",0
"3475",2021-02-17,"26065","Tubutama",6,0,"miércoles",0
"3476",2021-02-17,"26066","Ures",88,0,"miércoles",0
"3477",2021-02-17,"26067","Villa Hidalgo",15,0,"miércoles",0
"3478",2021-02-17,"26068","Villa Pesqueira",6,0,"miércoles",0
"3479",2021-02-17,"26069","Yécora",39,0,"miércoles",2
"3480",2021-02-24,"26001","Aconchi",30,0,"miércoles",0
"3481",2021-02-24,"26002","Agua Prieta",1134,2,"miércoles",9
"3482",2021-02-24,"26003","Álamos",212,1,"miércoles",11
"3483",2021-02-24,"26004","Altar",70,0,"miércoles",0
"3484",2021-02-24,"26005","Arivechi",20,0,"miércoles",0
"3485",2021-02-24,"26006","Arizpe",32,0,"miércoles",0
"3486",2021-02-24,"26008","Bacadéhuachi",5,0,"miércoles",0
"3487",2021-02-24,"26009","Bacanora",4,0,"miércoles",0
"3488",2021-02-24,"26010","Bacerac",8,0,"miércoles",0
"3489",2021-02-24,"26011","Bacoachi",48,0,"miércoles",0
"3490",2021-02-24,"26012","Bácum",269,0,"miércoles",2
"3491",2021-02-24,"26013","Banámichi",14,0,"miércoles",0
"3492",2021-02-24,"26014","Baviácora",132,0,"miércoles",1
"3493",2021-02-24,"26015","Bavispe",7,0,"miércoles",0
"3494",2021-02-24,"26071","Benito Juárez",167,0,"miércoles",2
"3495",2021-02-24,"26016","Benjamín Hill",38,0,"miércoles",1
"3496",2021-02-24,"26017","Caborca",2644,2,"miércoles",35
"3497",2021-02-24,"26018","Cajeme",9015,12,"miércoles",133
"3498",2021-02-24,"26019","Cananea",1846,0,"miércoles",4
"3499",2021-02-24,"26020","Carbó",13,0,"miércoles",0
"3500",2021-02-24,"26022","Cucurpe",11,0,"miércoles",0
"3501",2021-02-24,"26023","Cumpas",69,0,"miércoles",0
"3502",2021-02-24,"26024","Divisaderos",5,0,"miércoles",0
"3503",2021-02-24,"26025","Empalme",1108,10,"miércoles",39
"3504",2021-02-24,"26026","Etchojoa",660,2,"miércoles",9
"3505",2021-02-24,"26027","Fronteras",43,0,"miércoles",0
"3506",2021-02-24,"26070","General Plutarco Elías Calles",189,0,"miércoles",3
"3507",2021-02-24,"26028","Granados",15,0,"miércoles",0
"3508",2021-02-24,"26029","Guaymas",2927,12,"miércoles",62
"3509",2021-02-24,"26030","Hermosillo",31396,38,"miércoles",399
"3510",2021-02-24,"26031","Huachinera",7,0,"miércoles",0
"3511",2021-02-24,"26032","Huásabas",8,0,"miércoles",1
"3512",2021-02-24,"26033","Huatabampo",1255,0,"miércoles",20
"3513",2021-02-24,"26034","Huépac",4,0,"miércoles",0
"3514",2021-02-24,"26035","Imuris",93,0,"miércoles",0
"3515",2021-02-24,"26021","La Colorada",2,0,"miércoles",0
"3516",2021-02-24,"26036","Magdalena",551,4,"miércoles",21
"3517",2021-02-24,"26037","Mazatán",4,0,"miércoles",3
"3518",2021-02-24,"26038","Moctezuma",64,0,"miércoles",1
"3519",2021-02-24,"26039","Naco",33,0,"miércoles",0
"3520",2021-02-24,"26040","Nácori Chico",25,0,"miércoles",0
"3521",2021-02-24,"26041","Nacozari de García",318,0,"miércoles",5
"3522",2021-02-24,"26042","Navojoa",2823,8,"miércoles",35
"3523",2021-02-24,"26043","Nogales",4297,7,"miércoles",30
"3524",2021-02-24,"26044","Ónavas",6,0,"miércoles",0
"3525",2021-02-24,"26045","Opodepe",3,0,"miércoles",0
"3526",2021-02-24,"26046","Oquitoa",3,0,"miércoles",0
"3527",2021-02-24,"26047","Pitiquito",188,0,"miércoles",1
"3528",2021-02-24,"26048","Puerto Peñasco",476,0,"miércoles",17
"3529",2021-02-24,"26049","Quiriego",13,0,"miércoles",0
"3530",2021-02-24,"26050","Rayón",10,0,"miércoles",0
"3531",2021-02-24,"26051","Rosario",63,0,"miércoles",2
"3532",2021-02-24,"26052","Sahuaripa",128,0,"miércoles",0
"3533",2021-02-24,"26053","San Felipe de Jesús",5,0,"miércoles",0
"3534",2021-02-24,"26072","San Ignacio Río Muerto",153,0,"miércoles",4
"3535",2021-02-24,"26054","San Javier",6,0,"miércoles",0
"3536",2021-02-24,"26055","San Luis Río Colorado",2956,3,"miércoles",23
"3537",2021-02-24,"26056","San Miguel de Horcasitas",18,0,"miércoles",0
"3538",2021-02-24,"26057","San Pedro de la Cueva",13,0,"miércoles",0
"3539",2021-02-24,"26058","Santa Ana",349,1,"miércoles",7
"3540",2021-02-24,"26059","Santa Cruz",4,0,"miércoles",0
"3541",2021-02-24,"26060","Sáric",26,0,"miércoles",0
"3542",2021-02-24,"26061","Soyopa",1,0,"miércoles",0
"3543",2021-02-24,"26062","Suaqui Grande",1,0,"miércoles",0
"3544",2021-02-24,"26063","Tepache",10,0,"miércoles",0
"3545",2021-02-24,"26064","Trincheras",14,0,"miércoles",0
"3546",2021-02-24,"26065","Tubutama",6,0,"miércoles",0
"3547",2021-02-24,"26066","Ures",90,1,"miércoles",2
"3548",2021-02-24,"26067","Villa Hidalgo",16,0,"miércoles",1
"3549",2021-02-24,"26068","Villa Pesqueira",6,0,"miércoles",0
"3550",2021-02-24,"26069","Yécora",40,0,"miércoles",1
"3551",2021-03-03,"26001","Aconchi",30,0,"miércoles",0
"3552",2021-03-03,"26002","Agua Prieta",1135,0,"miércoles",1
"3553",2021-03-03,"26003","Álamos",219,2,"miércoles",7
"3554",2021-03-03,"26004","Altar",70,0,"miércoles",0
"3555",2021-03-03,"26005","Arivechi",20,0,"miércoles",0
"3556",2021-03-03,"26006","Arizpe",32,0,"miércoles",0
"3557",2021-03-03,"26008","Bacadéhuachi",5,0,"miércoles",0
"3558",2021-03-03,"26009","Bacanora",4,0,"miércoles",0
"3559",2021-03-03,"26010","Bacerac",8,0,"miércoles",0
"3560",2021-03-03,"26011","Bacoachi",51,0,"miércoles",3
"3561",2021-03-03,"26012","Bácum",269,0,"miércoles",0
"3562",2021-03-03,"26013","Banámichi",14,0,"miércoles",0
"3563",2021-03-03,"26014","Baviácora",132,0,"miércoles",0
"3564",2021-03-03,"26015","Bavispe",7,0,"miércoles",0
"3565",2021-03-03,"26071","Benito Juárez",168,0,"miércoles",1
"3566",2021-03-03,"26016","Benjamín Hill",38,0,"miércoles",0
"3567",2021-03-03,"26017","Caborca",2691,4,"miércoles",47
"3568",2021-03-03,"26018","Cajeme",9127,35,"miércoles",112
"3569",2021-03-03,"26019","Cananea",1855,0,"miércoles",9
"3570",2021-03-03,"26020","Carbó",13,0,"miércoles",0
"3571",2021-03-03,"26022","Cucurpe",11,0,"miércoles",0
"3572",2021-03-03,"26023","Cumpas",70,0,"miércoles",1
"3573",2021-03-03,"26024","Divisaderos",5,0,"miércoles",0
"3574",2021-03-03,"26025","Empalme",1138,2,"miércoles",30
"3575",2021-03-03,"26026","Etchojoa",667,2,"miércoles",7
"3576",2021-03-03,"26027","Fronteras",43,0,"miércoles",0
"3577",2021-03-03,"26070","General Plutarco Elías Calles",195,0,"miércoles",6
"3578",2021-03-03,"26028","Granados",15,0,"miércoles",0
"3579",2021-03-03,"26029","Guaymas",3000,6,"miércoles",73
"3580",2021-03-03,"26030","Hermosillo",31708,54,"miércoles",312
"3581",2021-03-03,"26031","Huachinera",7,0,"miércoles",0
"3582",2021-03-03,"26032","Huásabas",8,0,"miércoles",0
"3583",2021-03-03,"26033","Huatabampo",1273,2,"miércoles",18
"3584",2021-03-03,"26034","Huépac",4,0,"miércoles",0
"3585",2021-03-03,"26035","Imuris",94,1,"miércoles",1
"3586",2021-03-03,"26021","La Colorada",2,0,"miércoles",0
"3587",2021-03-03,"26036","Magdalena",566,0,"miércoles",15
"3588",2021-03-03,"26037","Mazatán",4,0,"miércoles",0
"3589",2021-03-03,"26038","Moctezuma",64,0,"miércoles",0
"3590",2021-03-03,"26039","Naco",33,0,"miércoles",0
"3591",2021-03-03,"26040","Nácori Chico",25,0,"miércoles",0
"3592",2021-03-03,"26041","Nacozari de García",321,3,"miércoles",3
"3593",2021-03-03,"26042","Navojoa",2848,9,"miércoles",25
"3594",2021-03-03,"26043","Nogales",4322,2,"miércoles",25
"3595",2021-03-03,"26044","Ónavas",6,0,"miércoles",0
"3596",2021-03-03,"26045","Opodepe",3,0,"miércoles",0
"3597",2021-03-03,"26046","Oquitoa",3,0,"miércoles",0
"3598",2021-03-03,"26047","Pitiquito",194,2,"miércoles",6
"3599",2021-03-03,"26048","Puerto Peñasco",480,0,"miércoles",4
"3600",2021-03-03,"26049","Quiriego",13,0,"miércoles",0
"3601",2021-03-03,"26050","Rayón",10,0,"miércoles",0
"3602",2021-03-03,"26051","Rosario",63,0,"miércoles",0
"3603",2021-03-03,"26052","Sahuaripa",128,0,"miércoles",0
"3604",2021-03-03,"26053","San Felipe de Jesús",5,0,"miércoles",0
"3605",2021-03-03,"26072","San Ignacio Río Muerto",153,0,"miércoles",0
"3606",2021-03-03,"26054","San Javier",6,0,"miércoles",0
"3607",2021-03-03,"26055","San Luis Río Colorado",2984,9,"miércoles",28
"3608",2021-03-03,"26056","San Miguel de Horcasitas",18,0,"miércoles",0
"3609",2021-03-03,"26057","San Pedro de la Cueva",13,0,"miércoles",0
"3610",2021-03-03,"26058","Santa Ana",355,2,"miércoles",6
"3611",2021-03-03,"26059","Santa Cruz",4,0,"miércoles",0
"3612",2021-03-03,"26060","Sáric",26,0,"miércoles",0
"3613",2021-03-03,"26061","Soyopa",1,0,"miércoles",0
"3614",2021-03-03,"26062","Suaqui Grande",1,0,"miércoles",0
"3615",2021-03-03,"26063","Tepache",10,0,"miércoles",0
"3616",2021-03-03,"26064","Trincheras",14,0,"miércoles",0
"3617",2021-03-03,"26065","Tubutama",6,0,"miércoles",0
"3618",2021-03-03,"26066","Ures",90,0,"miércoles",0
"3619",2021-03-03,"26067","Villa Hidalgo",16,0,"miércoles",0
"3620",2021-03-03,"26068","Villa Pesqueira",6,0,"miércoles",0
"3621",2021-03-03,"26069","Yécora",43,0,"miércoles",3
"3622",2021-03-10,"26001","Aconchi",30,0,"miércoles",0
"3623",2021-03-10,"26002","Agua Prieta",1143,3,"miércoles",8
"3624",2021-03-10,"26003","Álamos",225,0,"miércoles",6
"3625",2021-03-10,"26004","Altar",73,0,"miércoles",3
"3626",2021-03-10,"26005","Arivechi",20,0,"miércoles",0
"3627",2021-03-10,"26006","Arizpe",32,0,"miércoles",0
"3628",2021-03-10,"26008","Bacadéhuachi",5,0,"miércoles",0
"3629",2021-03-10,"26009","Bacanora",4,0,"miércoles",0
"3630",2021-03-10,"26010","Bacerac",8,0,"miércoles",0
"3631",2021-03-10,"26011","Bacoachi",51,0,"miércoles",0
"3632",2021-03-10,"26012","Bácum",269,0,"miércoles",0
"3633",2021-03-10,"26013","Banámichi",14,0,"miércoles",0
"3634",2021-03-10,"26014","Baviácora",132,0,"miércoles",0
"3635",2021-03-10,"26015","Bavispe",7,0,"miércoles",0
"3636",2021-03-10,"26071","Benito Juárez",170,0,"miércoles",2
"3637",2021-03-10,"26016","Benjamín Hill",38,0,"miércoles",0
